"id","mz","diff","reference","formula","formula_isotopefree","formula_ion","homseries","totalc","H.C","O.C","C","H","O","N","S","P","Cl","Na","C13","O18","N15","S34","Cl37","Co","Cu.i","Cu.ii","Cu65.i","Cu65.ii","Fe.ii","Fe.iii","Fe54.ii","Fe54.iii","Br79","Br81","Ni.ii","Ni60.ii","Zn.ii","Zn66.ii","I","MDL_1.5","ResPow","m1","SE","present_in","AI","AI.mod","DBE","Aromatic","Aromatic.O_rich","Aromatic.O_poor","Highly.unsaturated","Highly.unsaturated.O_rich","Highly.unsaturated.O_poor","Unsaturated","Unsaturated.O_rich","Unsaturated.O_poor","Unsaturated.with.N","Saturated","Saturated.O_rich","Saturated.O_poor","mean_signal_to_MDL","isoratioC13.1","isoratioC13.2","isoratio_O18","isoratioS34","isoratioN15","isoratioBr81.1","isoratioBr81.2","isoratioCu.i_65","isoratioCu.ii_65","isoratioFe.ii_54","isoratioFe.iii_54","isoratioZn.ii_66","isoratioNi.ii_60","isoratioCl37","isorat_sdC13.1","isorat_sdC13.2","isorat_sd_O18","isorat_sd_S34","isorat_sd_N15","homnetworkmember","mean_of_ratio_deviance","diff_filter","alternative_formula","Sample1_A12-TH1-36.csv","Sample2_A12-TH1-37.csv","Sample3_A12-03_1.csv","Sample4_A12-04_1.csv","Sample5_A12-05_1.csv","Sample6_A12-06_1.csv","Sample7_A12-07_1.csv","Sample8_A12-09_1.csv","Sample9_A12-11_1.csv","Sample10_A12-12_1.csv","Sample11_A12-15_1.csv","Sample12_A12-16_1.csv","Sample13_A12-17_1.csv","Sample14_A12-18_1.csv","Sample15_A12-20_1.csv","Sample16_A12-21_1.csv","Sample17_A12-22_1.csv","Sample18_A12-24_1.csv","Sample19_A12-TH-32_1.csv","Sample20_A12-TH-35_1.csv","Sample21_A12-TH1-23_1.csv","Sample22_A12-TH1-25_1.csv","Sample23_A12-TH1-26_1.csv","Sample24_A12-TH1-27_1.csv","Sample25_A12-TH1-28_1.csv","Sample26_A12-TH1-29_1.csv","Sample27_A12-TH1-31_1.csv","Sample28_A12-Top33_1.csv"
0,797.249843139398,0.1296875,798.257016047,"C_40 H_48 O_13 P_2","C40H48O13P2","C_40 H_47 O_13 P_2",4,40,1.2,0.325,40,48,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.980655796742,0,797.249875901393,0.256004462814589,3,0.12,0.3,18,0,0,0,1,0,1,0,0,0,0,0,0,0,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795.6,2078,689.7,NA,NA,NA,NA
0,797.249843139398,0.2962404,798.256883095,"C_51 H_43 O_5 S_1 P_1","C51H43O5PS","C_51 H_42 O_5 S_1 P_1",2,51,0.843,0.098,51,43,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.980655796742,0,797.249875901393,0.256004462814589,3,0.55,0.57,31,1,0,1,0,0,0,0,0,0,0,0,0,0,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1227,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795.6,2078,689.7,NA,NA,NA,NA
0,797.301790031906,0.3816066,798.309371103,"C_54 H_42 O_5 N_2","C54H42N2O5","C_54 H_41 O_5 N_2",2,54,0.778,0.093,54,42,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.980655796742,0,797.301818269604,0.2398881696387,4,0.6,0.62,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2374,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,854.6,1032,732.7,NA,NA,1016.7,NA
0,797.40665,0.3060781,798.414170809,"C_41 H_67 O_11 S_1 P_1","C41H67O11PS","C_41 H_66 O_11 S_1 P_1",1,41,1.634,0.268,41,67,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.980655796742,0,797.40665,0,5,0,0.04,9,0,0,0,0,0,0,1,0,1,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1198,Inf,TRUE,"C_52 H_62 O_3 S_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737.5,737.5,737.5,737.5,NA,NA,NA,NA,NA,NA,737.5,NA,NA,NA
0,797.40665,0.1395579,798.414037857,"C_52 H_62 O_3 S_2","C52H62O3S2","C_52 H_61 O_3 S_2",1,52,1.192,0.058,52,62,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.980655796742,0,797.40665,0,5,0.36,0.38,22,0,0,0,1,0,1,0,0,0,0,0,0,0,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,805,Inf,TRUE,"C_52 H_62 O_3 S_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737.5,737.5,737.5,737.5,NA,NA,NA,NA,NA,NA,737.5,NA,NA,NA
0,799.24471525078,0.3232219,800.252250341,"C_52 H_36 O_7 N_2","C52H36N2O7","C_52 H_35 O_7 N_2",8,52,0.692,0.135,52,36,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.684607032257,0,799.244744737795,0.200138096360944,4,0.63,0.66,36,1,0,1,0,0,0,0,0,0,0,0,0,0,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2339,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1163.5,1383.9,902.5,NA,NA,1096.5,NA
0,799.245807749513,0.4011718,800.252763142,"C_39 H_44 O_18","C39H44O18","C_39 H_43 O_18",3,39,1.128,0.462,39,44,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.684607032257,0,799.245807749513,0.179105232733636,4,0,0.3,18,0,0,0,1,0,1,0,0,0,0,0,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,815.4,NA,729.6,985.8,NA,763.7,NA,NA,NA,NA,NA,NA,NA,NA
0,799.281007317903,0.4517859,800.28792219,"C_44 H_50 O_10 P_2","C44H50O10P2","C_44 H_49 O_10 P_2",5,44,1.136,0.227,44,50,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.684607032257,0,799.281019646206,0.141736703843461,11,0.28,0.38,21,0,0,0,1,0,1,0,0,0,0,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467,Inf,TRUE,"C_53 H_40 O_6 N_2",NA,NA,NA,NA,NA,726.9,NA,NA,NA,NA,NA,NA,NA,695.8,849,849,849,849,NA,NA,NA,1369.6,1557.1,1191.3,849,NA,1515.8,NA
0,799.281007317903,0.4398078,800.288635722,"C_53 H_40 O_6 N_2","C53H40N2O6","C_53 H_39 O_6 N_2",5,53,0.755,0.113,53,40,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.684607032257,0,799.281019646206,0.141736703843461,11,0.6,0.62,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2360,Inf,TRUE,"C_53 H_40 O_6 N_2",NA,NA,NA,NA,NA,726.9,NA,NA,NA,NA,NA,NA,NA,695.8,849,849,849,849,NA,NA,NA,1369.6,1557.1,1191.3,849,NA,1515.8,NA
0,799.282082549281,0.2629774,800.289148523,"C_40 H_48 O_17","C40H48O17","C_40 H_47 O_17",5,40,1.2,0.425,40,48,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.684607032257,0,799.282082549281,0.325372106182649,3,0,0.27,17,0,0,0,1,0,1,0,0,0,0,0,0,0,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1010.7,NA,NA,1042.4,NA,908.4,NA,NA,NA,NA,NA,NA,NA,NA
0,799.317415301557,0.4800077,800.324307571,"C_45 H_54 O_9 P_2","C45H54O9P2","C_45 H_53 O_9 P_2",2,45,1.2,0.2,45,54,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.684607032257,0,799.317430192435,0.392469567292376,9,0.26,0.35,20,0,0,0,1,0,1,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1491,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.7,730.7,730.7,730.7,NA,670.7,NA,1097.5,NA,829.4,730.7,NA,1269.3,NA
0,799.317415301557,0.4115455,800.325021103,"C_54 H_44 O_5 N_2","C54H44N2O5","C_54 H_43 O_5 N_2",6,54,0.815,0.093,54,44,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.684607032257,0,799.317430192435,0.392469567292376,9,0.57,0.6,34,1,0,1,0,0,0,0,0,0,0,0,0,0,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2343,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,730.7,730.7,730.7,730.7,NA,670.7,NA,1097.5,NA,829.4,730.7,NA,1269.3,NA
0,801.224058252735,0.2247182,802.23151496,"C_51 H_34 O_8 N_2","C51H34N2O8","C_51 H_33 O_8 N_2",8,51,0.667,0.157,51,34,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.329489868181,0,801.224087591301,0.231377897583091,4,0.63,0.67,36,1,0,1,0,0,0,0,0,0,0,0,0,0,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2350,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058,1217.2,813.1,NA,NA,1087.2,NA
0,801.260237571869,0.4078365,802.267186809,"C_43 H_48 O_11 P_2","C43H48O11P2","C_43 H_47 O_11 P_2",2,43,1.116,0.256,43,48,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.329489868181,0,801.260248547555,0.142174657405866,14,0.27,0.38,21,0,0,0,1,0,1,0,0,0,0,0,0,0,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1473,Inf,FALSE,NA,NA,NA,NA,NA,683.7,841.4,NA,NA,NA,670.9,NA,NA,NA,753.6,967.3,967.3,967.3,967.3,NA,NA,NA,1927.1,2028.3,1487.2,967.3,905.3,1885.9,NA
0,801.260237571869,0.4815576,802.267900341,"C_52 H_38 O_7 N_2","C52H38N2O7","C_52 H_37 O_7 N_2",5,52,0.731,0.135,52,38,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.329489868181,0,801.260248547555,0.142174657405866,14,0.6,0.63,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2368,Inf,FALSE,NA,NA,NA,NA,NA,683.7,841.4,NA,NA,NA,670.9,NA,NA,NA,753.6,967.3,967.3,967.3,967.3,NA,NA,NA,1927.1,2028.3,1487.2,967.3,905.3,1885.9,NA
0,801.261454601719,0.39624,802.268413142,"C_39 H_46 O_18","C39H46O18","C_39 H_45 O_18",4,39,1.179,0.462,39,46,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.329489868181,0,801.261454601719,0.265017097246629,4,0,0.27,17,0,0,0,1,0,1,0,0,0,0,0,0,0,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1343.4,NA,938.8,1424.2,NA,1155.5,NA,NA,NA,NA,NA,NA,NA,NA
0,801.296571812264,0.3440766,802.30357219,"C_44 H_52 O_10 P_2","C44H52O10P2","C_44 H_51 O_10 P_2",2,44,1.182,0.227,44,52,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.329489868181,0,801.296584186869,0.164765629158774,11,0.25,0.35,20,0,0,0,1,0,1,0,0,0,0,0,0,0,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1484,Inf,FALSE,NA,NA,NA,NA,NA,NA,800.1,NA,NA,NA,NA,NA,NA,NA,NA,1098.4,1098.4,1098.4,1098.4,NA,NA,NA,1665.5,1712.3,1307.6,1098.4,797.4,1836.9,NA
0,801.297669822852,0.1841332,802.304798523,"C_40 H_50 O_17","C40H50O17","C_40 H_49 O_17",4,40,1.25,0.425,40,50,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.329489868181,0,801.297669822852,0.151266115077713,4,0,0.24,16,0,0,0,1,0,1,0,0,0,0,0,0,0,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1131.6,NA,NA,1232.7,658.5,1090.3,NA,NA,NA,NA,NA,NA,NA,NA
0,801.333059217118,0.471219,802.339957571,"C_45 H_56 O_9 P_2","C45H56O9P2","C_45 H_55 O_9 P_2",3,45,1.244,0.2,45,56,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.329489868181,0,801.333099142292,0.192248912065674,3,0.24,0.32,19,0,0,0,1,0,1,0,0,0,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1486,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.8,NA,763.4,NA,NA,1135.9,NA
0,801.333059217118,0.4180944,802.340671103,"C_54 H_46 O_5 N_2","C54H46N2O5","C_54 H_45 O_5 N_2",1,54,0.852,0.093,54,46,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.329489868181,0,801.333099142292,0.192248912065674,3,0.55,0.58,33,1,0,1,0,0,0,0,0,0,0,0,0,0,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2383,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1028.8,NA,763.4,NA,NA,1135.9,NA
0,803.239541696034,0.4559546,804.246451428,"C_42 H_46 O_12 P_2","C42H46O12P2","C_42 H_45 O_12 P_2",5,42,1.095,0.286,42,46,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.913534680163,0,803.239541696034,0.191508788928631,12,0.25,0.38,21,0,0,0,1,0,1,0,0,0,0,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1441,Inf,FALSE,NA,NA,NA,NA,NA,NA,823.1,NA,NA,NA,NA,NA,NA,NA,830.1,886.1,886.1,886.1,886.1,NA,NA,NA,1586.8,1814.2,1309,886.1,864.1,1837.7,NA
0,803.239541696034,0.4312507,804.24716496,"C_51 H_36 O_8 N_2","C51H36N2O8","C_51 H_35 O_8 N_2",7,51,0.706,0.157,51,36,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.913534680163,0,803.239541696034,0.191508788928631,12,0.61,0.64,35,1,0,1,0,0,0,0,0,0,0,0,0,0,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2353,Inf,FALSE,NA,NA,NA,NA,NA,NA,823.1,NA,NA,NA,NA,NA,NA,NA,830.1,886.1,886.1,886.1,886.1,NA,NA,NA,1586.8,1814.2,1309,886.1,864.1,1837.7,NA
0,803.240678102659,0.3441389,804.247677761,"C_38 H_44 O_19","C38H44O19","C_38 H_43 O_19",6,38,1.158,0.5,38,44,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.913534680163,0,803.240678102659,0.214912876965375,5,0,0.26,17,0,0,0,1,0,1,0,0,0,0,0,0,0,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1300,NA,1010.4,1461.7,711.5,1084.7,NA,NA,NA,NA,NA,NA,NA,NA
0,803.275993156839,0.3490723,804.283550341,"C_52 H_40 O_7 N_2","C52H40N2O7","C_52 H_39 O_7 N_2",4,52,0.769,0.135,52,40,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.913534680163,0,803.275993156839,0.190610696644662,13,0.58,0.61,34,1,0,1,0,0,0,0,0,0,0,0,0,0,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2369,Inf,FALSE,NA,NA,NA,NA,NA,780.9,982.4,NA,NA,NA,718.3,NA,NA,NA,NA,1092.6,1092.6,1092.6,1092.6,NA,NA,NA,1965.7,2076.4,1584.5,1092.6,941.5,2154.5,NA
0,803.277013647989,0.2821614,804.284063142,"C_39 H_48 O_18","C39H48O18","C_39 H_47 O_18",4,39,1.231,0.462,39,48,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.913534680163,0,803.277013647989,0.268997852038088,7,0,0.23,16,0,0,0,1,0,1,0,0,0,0,0,0,0,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,928.5,1477.3,NA,941.3,1578.4,801.7,1296.3,NA,NA,NA,NA,NA,NA,NA,696.1
0,803.312457840119,0.2504601,804.319935722,"C_53 H_44 O_6 N_2","C53H44N2O6","C_53 H_43 O_6 N_2",3,53,0.83,0.113,53,44,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661.913534680163,0,803.312457840119,0.335344940015155,13,0.56,0.58,33,1,0,1,0,0,0,0,0,0,0,0,0,0,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2370,Inf,FALSE,NA,NA,NA,NA,NA,NA,735.4,NA,NA,NA,NA,NA,NA,NA,690,989.5,989.5,989.5,989.5,NA,886.1,NA,1496.9,1316.1,1238.8,989.5,675,1662.5,NA
0,804.276617444089,0.330024,805.284159639,"C_57 H_35 O_1 N_5","C57H35N5O","C_57 H_34 O_1 N_5",1,57,0.614,0.018,57,35,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.682190781543,0,804.276617444089,0.222533615409393,3,0.73,0.73,43,1,0,1,0,0,0,0,0,0,0,0,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2876,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,787,NA,688.4,990.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,805.218695735251,0.3176777,806.225716047,"C_41 H_44 O_13 P_2","C41H44O13P2","C_41 H_43 O_13 P_2",1,41,1.073,0.317,41,44,13,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.434975481465,0,805.218695735251,0.246379460493789,4,0.23,0.38,21,0,0,0,1,0,1,0,0,0,0,0,0,0,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1468,Inf,TRUE,"C_52 H_39 O_5 S_1 P_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134.8,1252,803.6,NA,NA,1215.7,NA
0,805.218695735251,0.4825843,806.225583095,"C_52 H_39 O_5 S_1 P_1","C52H39O5PS","C_52 H_38 O_5 S_1 P_1",1,52,0.75,0.096,52,39,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.434975481465,0,805.218695735251,0.246379460493789,4,0.6,0.62,34,1,0,1,0,0,0,0,0,0,0,0,0,0,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1232,Inf,TRUE,"C_52 H_39 O_5 S_1 P_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1134.8,1252,803.6,NA,NA,1215.7,NA
0,805.220016761101,0.4351292,806.22694238,"C_37 H_42 O_20","C37H42O20","C_37 H_41 O_20",3,37,1.135,0.541,37,42,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.434975481465,0,805.220016761101,0.434412400626825,4,0,0.26,17,0,0,0,1,1,0,0,0,0,0,0,0,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,937,NA,787.7,1196.3,NA,869.8,NA,NA,NA,NA,NA,NA,NA,NA
0,805.255164103289,0.4205913,806.262101428,"C_42 H_48 O_12 P_2","C42H48O12P2","C_42 H_47 O_12 P_2",3,42,1.143,0.286,42,48,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.434975481465,0,805.255164103289,0.119849710503178,13,0.21,0.35,20,0,0,0,1,0,1,0,0,0,0,0,0,0,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1470,Inf,FALSE,NA,NA,NA,NA,NA,715.6,848.7,NA,NA,NA,NA,NA,NA,NA,849.7,996,996,996,996,NA,NA,NA,1625.8,2046.9,1369.9,996,858.6,2089.9,NA
0,805.255164103289,0.4643959,806.26281496,"C_51 H_38 O_8 N_2","C51H38N2O8","C_51 H_37 O_8 N_2",8,51,0.745,0.157,51,38,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.434975481465,0,805.255164103289,0.119849710503178,13,0.59,0.62,34,1,0,1,0,0,0,0,0,0,0,0,0,0,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2344,Inf,FALSE,NA,NA,NA,NA,NA,715.6,848.7,NA,NA,NA,NA,NA,NA,NA,849.7,996,996,996,996,NA,NA,NA,1625.8,2046.9,1369.9,996,858.6,2089.9,NA
0,805.25626299655,0.2625283,806.263327761,"C_38 H_46 O_19","C38H46O19","C_38 H_45 O_19",2,38,1.211,0.5,38,46,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.434975481465,0,805.25626299655,0.280419618861058,6,0,0.23,16,0,0,0,1,0,1,0,0,0,0,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,Inf,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1446.7,NA,1023.9,1720.2,933.1,1400.9,NA,NA,NA,NA,NA,NA,NA,677.7
0,805.291456593522,0.3053657,806.298486809,"C_43 H_52 O_11 P_2","C43H52O11P2","C_43 H_51 O_11 P_2",4,43,1.209,0.256,43,52,11,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.434975481465,0,805.291456593522,0.168912919016758,13,0.2,0.32,19,0,0,0,1,0,1,0,0,0,0,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1471,Inf,FALSE,NA,NA,NA,NA,NA,698.6,840.5,NA,NA,NA,NA,NA,NA,NA,822.5,1145.8,1145.8,1145.8,1145.8,NA,NA,NA,1653.2,1694,1377.1,1145.8,845.9,1894.5,NA
0,805.291456593522,0.4702575,806.298353857,"C_54 H_47 O_3 S_1 P_1","C54H47O3PS","C_54 H_46 O_3 S_1 P_1",2,54,0.87,0.056,54,47,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665.434975481465,0,805.291456593522,0.168912919016758,13,0.55,0.56,32,1,0,1,0,0,0,0,0,0,0,0,0,0,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1237,Inf,FALSE,NA,NA,NA,NA,NA,698.6,840.5,NA,NA,NA,NA,NA,NA,NA,822.5,1145.8,1145.8,1145.8,1145.8,NA,NA,NA,1653.2,1694,1377.1,1145.8,845.9,1894.5,NA
